DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA TEÓRICA;A2 ;0;0;0;0;0;1
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;5;1;0;0;6
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA ESPECÍFICO;AM ;2;0;2;0;0;1
Teruel;Teruel ( municipio sin especificar) ;TE0054;CORONA DE ARAGON;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;TE0002;MEDINA;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;2;2;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;2;0;4;1;5
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;4;4;0;0;0;1
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA TEÓRICA;A1 ;1;0;0;1;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;4;1;3;0;0;1
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;1;1;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA ESPECÍFICO;C  ;6;5;0;0;1;3
Teruel;Teruel ( municipio sin especificar) ;T 0146;MONTESO;07;12;2025;PRUEBA TEÓRICA;B  ;1;0;0;0;1;5
Teruel;Teruel ( municipio sin especificar) ;TE0047;SAN CRISTOBAL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Teruel;Teruel ( municipio sin especificar) ;TE0065;SANSER;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;4;0;0;0;0
Teruel;Teruel ( municipio sin especificar) ;TE0065;SANSER;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;2
Teruel;Teruel ( municipio sin especificar) ;TE0040;TUROLENSE ECT;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B96;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0255;2000;01;12;2025;PRUEBA TEÓRICA;B  ;1;0;1;0;0;10
Toledo;Talavera de la Reina;TO0255;2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;0;2;0;3
Toledo;Talavera de la Reina;TO0012;ALCAZAR S L;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0001;AREVALILLO;  ;12;2025;PRUEBA TEÓRICA;RPV;2;1;0;1;0;2
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;5
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;01;12;2025;PRUEBA TEÓRICA;B  ;4;4;0;0;0;10
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;01;12;2025;PRUEBA TEÓRICA;A1 ;1;0;1;0;0;1
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;2
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;02;12;2025;PRUEBA TEÓRICA;B  ;2;2;0;0;0;6
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;02;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0331;AUTOESCUELA GRAN VIA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;0
Toledo;Talavera de la Reina;TO0362;AUTOESCUELA HAPPY;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;2;0;0;2
Toledo;Talavera de la Reina;TO0362;AUTOESCUELA HAPPY;01;12;2025;PRUEBA TEÓRICA;B  ;6;1;1;1;3;5
Toledo;Talavera de la Reina;TO0357;AUTOESCUELA JUAN CARLOS I;01;12;2025;PRUEBA TEÓRICA;B  ;6;3;1;1;1;4
Toledo;Talavera de la Reina;TO0357;AUTOESCUELA JUAN CARLOS I;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA TEÓRICA;B  ;5;5;0;0;0;3
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;2;1;1;0;0;0
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;0;0;1;1
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA TEÓRICA;A2 ;2;0;2;0;0;0
Toledo;Talavera de la Reina;TO0340;AUTOESCUELA MAESTRIA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0355;AUTOESCUELA NTRA SRA DEL PRADO;01;12;2025;PRUEBA TEÓRICA;B  ;9;6;2;1;0;5
Toledo;Talavera de la Reina;TO0355;AUTOESCUELA NTRA SRA DEL PRADO;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;1
Toledo;Talavera de la Reina;TO0355;AUTOESCUELA NTRA SRA DEL PRADO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;3;0;0;0;1
Toledo;Talavera de la Reina;TO0356;AUTOESCUELA RAUL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;2
Toledo;Talavera de la Reina;TO0356;AUTOESCUELA RAUL;01;12;2025;PRUEBA TEÓRICA;B  ;2;0;0;1;1;2
Toledo;Talavera de la Reina;TO0356;AUTOESCUELA RAUL;02;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0314;AUTOESCUELA SUPER 8;01;12;2025;PRUEBA TEÓRICA;B  ;5;2;0;2;1;2
Toledo;Talavera de la Reina;TO0314;AUTOESCUELA SUPER 8;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;2
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;1
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;1
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;C  ;21;19;2;0;0;10
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;EB ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;3;2;2;0;19
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;1
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA TEÓRICA;A1 ;2;1;1;0;0;2
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;0;1;0;0;1
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA ESPECÍFICO;D  ;3;2;1;0;0;2
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;1;0;0;0;3
Toledo;Talavera de la Reina;TO0050;AUTOESCUELA TAJO SL;01;12;2025;PRUEBA TEÓRICA;B  ;39;27;0;9;3;52
Toledo;Talavera de la Reina;TO0301;AUTOESCUELA VELADA;02;12;2025;PRUEBA TEÓRICA;B  ;5;3;2;0;0;13
Toledo;Talavera de la Reina;TO0301;AUTOESCUELA VELADA;02;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0301;AUTOESCUELA VELADA;02;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;1
Toledo;Talavera de la Reina;TO0301;AUTOESCUELA VELADA;02;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0301;AUTOESCUELA VELADA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;3
Toledo;Talavera de la Reina;TO0294;CALERA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;1;0;0;1
Toledo;Talavera de la Reina;TO0294;CALERA;01;12;2025;PRUEBA TEÓRICA;B  ;6;4;1;0;1;5
Toledo;Talavera de la Reina;M 0044;CASTILLA SL;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0293;CENTRO DE FORMACION TRACE CLM;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0293;CENTRO DE FORMACION TRACE CLM;01;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0293;CENTRO DE FORMACION TRACE CLM;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;2
Toledo;Talavera de la Reina;TO0293;CENTRO DE FORMACION TRACE CLM;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Toledo;Talavera de la Reina;TO0293;CENTRO DE FORMACION TRACE CLM;01;12;2025;PRUEBA ESPECÍFICO;A1 ;2;1;1;0;0;0
Toledo;Talavera de la Reina;TO0289;ECODRIVING ESCUELA DE CONDUCTORES;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;2
Toledo;Talavera de la Reina;TO0289;ECODRIVING ESCUELA DE CONDUCTORES;01;12;2025;PRUEBA TEÓRICA;B  ;1;1;0;0;0;5
Toledo;Talavera de la Reina;M 0024;HERMAR;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0159;HERRERO MADRID;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;2
Toledo;Talavera de la Reina;TO0159;HERRERO MADRID;01;12;2025;PRUEBA TEÓRICA;B  ;5;3;0;2;0;5
Toledo;Talavera de la Reina;TO0002;JUAREZ;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0312;LA COMARCA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0312;LA COMARCA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;5;0;0;1;0
Toledo;Talavera de la Reina;TO0312;LA COMARCA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Toledo;Talavera de la Reina;TO0312;LA COMARCA;01;12;2025;PRUEBA TEÓRICA;B  ;11;9;1;1;0;26
Toledo;Talavera de la Reina;TO0312;LA COMARCA;01;12;2025;PRUEBA ESPECÍFICO;AM ;5;5;0;0;0;0
Toledo;Talavera de la Reina;TO0009;LA IMPERIAL;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0283;MANZANO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;0
Toledo;Talavera de la Reina;TO0283;MANZANO;01;12;2025;PRUEBA TEÓRICA;B  ;2;2;0;0;0;0
Toledo;Talavera de la Reina;M 0025;RAFAEL ALVAREZ;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0010;RIVERO;  ;12;2025;PRUEBA TEÓRICA;RPV;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;2
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA ESPECÍFICO;C  ;2;1;1;0;0;1
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;0;0;1;0;0
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;3;3;1;1;13
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA ESPECÍFICO;A2 ;8;6;1;0;1;0
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA ESPECÍFICO;A1 ;2;2;0;0;0;1
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;01;12;2025;PRUEBA TEÓRICA;B  ;25;17;4;2;2;43
Toledo;Talavera de la Reina;TO0245;SAN JAVIER;02;12;2025;PRUEBA ESPECÍFICO;AM ;2;2;0;0;0;0
Toledo;Talavera de la Reina;TO0237;SANCHEZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;2
Toledo;Talavera de la Reina;TO0237;SANCHEZ;01;12;2025;PRUEBA TEÓRICA;B  ;4;1;2;1;0;4
Toledo;Talavera de la Reina;TO0237;SANCHEZ;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;0
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA TEÓRICA;A2 ;1;0;0;1;0;0
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;1
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA ESPECÍFICO;D  ;6;4;2;0;0;3
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;0;3;0;0;2
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA TEÓRICA;B  ;13;12;1;0;0;11
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA ESPECÍFICO;A2 ;6;4;2;0;0;2
Toledo;Talavera de la Reina;TO0243;SIGLO XXI;01;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;1
Toledo;Talavera de la Reina;M 0033;TETUAN;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;1
Toledo;Talavera de la Reina;TO0359;TO035901;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;3
Toledo;Talavera de la Reina;TO0359;TO035901;01;12;2025;PRUEBA ESPECÍFICO;A2 ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0359;TO035901;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0359;TO035901;01;12;2025;PRUEBA TEÓRICA;B  ;4;3;1;0;0;4
Toledo;Talavera de la Reina;TO0359;TO035901;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0360;TO036001;01;12;2025;PRUEBA TEÓRICA;B  ;5;1;2;2;0;11
Toledo;Talavera de la Reina;TO0360;TO036001;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;2;1;1;0;0
Toledo;Talavera de la Reina;M 0056;TOURING;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0000;TURNO LIBRE;02;12;2025;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;0
Toledo;Talavera de la Reina;TO0000;TURNO LIBRE;02;12;2025;PRUEBA TEÓRICA;B  ;5;1;1;1;2;14
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;01;12;2025;PRUEBA TEÓRICA;B  ;6;5;0;0;1;9
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;5
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;01;12;2025;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;1
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Toledo;Talavera de la Reina;TO0197;VIAL MASTERS;03;12;2025;PRUEBA TEÓRICA;B  ;5;3;1;0;1;5
Toledo;Toledo;TO0127;A E ESQUIVIAS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;1
Toledo;Toledo;TO0127;A E ESQUIVIAS;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Toledo;Toledo;TO0127;A E ESQUIVIAS;01;12;2025;PRUEBA TEÓRICA;B  ;2;1;1;0;0;5
Toledo;Toledo;TO0127;A E ESQUIVIAS;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Toledo;Toledo;TO0127;A E ESQUIVIAS;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;2;1;0;0;1
Toledo;Toledo;TO0028;ACEVEDO;01;12;2025;PRUEBA TEÓRICA;B  ;3;3;0;0;0;0
Toledo;Toledo;TO0028;ACEVEDO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;1;0;0;0
Toledo;Toledo;TO0303;AGUADO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Toledo;Toledo;TO0303;AGUADO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;4
Toledo;Toledo;TO0303;AGUADO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;0
Toledo;Toledo;TO0303;AGUADO;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA ESPECÍFICO;C  ;5;4;1;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;10;8;1;0;1;9
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;4
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;2;2;0;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA ESPECÍFICO;A2 ;5;5;0;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA TEÓRICA;B  ;12;9;3;0;0;8
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA TEÓRICA;A1 ;2;0;2;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA ESPECÍFICO;D  ;2;0;2;0;0;0
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;1
Toledo;Toledo;TO0305;ALBA 2000;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;1;2;0;0;1
Toledo;Toledo;TO0305;ALBA 2000;02;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Toledo;Toledo;TO0215;ALEX;01;12;2025;PRUEBA TEÓRICA;B  ;1;0;0;1;0;1
Toledo;Toledo;TO0215;ALEX;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;3;0;0;0;3
Toledo;Toledo;TO0196;ARANJUEZ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;13;7;3;2;1;8
Toledo;Toledo;TO0196;ARANJUEZ;01;12;2025;PRUEBA TEÓRICA;B  ;33;24;4;4;1;17
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;2
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA TEÓRICA;B  ;3;1;0;1;1;4
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;0;0;1;0;2
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA ESPECÍFICO;EC ;5;4;0;1;0;0
Toledo;Toledo;TO0073;ARANVIAL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;1;0;0
Toledo;Toledo;TO0073;ARANVIAL;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;3
Toledo;Toledo;TO0073;ARANVIAL;02;12;2025;PRUEBA TEÓRICA;B  ;9;9;0;0;0;8
Toledo;Toledo;TO0073;ARANVIAL;04;12;2025;PRUEBA TEÓRICA;B  ;3;1;1;1;0;3
Toledo;Toledo;TO0073;ARANVIAL;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;2;0;1;0;1
Toledo;Toledo;TO0073;ARANVIAL;05;12;2025;PRUEBA TEÓRICA;B  ;3;3;0;0;0;2
Toledo;Toledo;TO0103;ARCOS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Toledo;Toledo;TO0103;ARCOS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;2;0;0;3
Toledo;Toledo;TO0103;ARCOS;01;12;2025;PRUEBA TEÓRICA;B  ;3;3;0;0;0;0
Toledo;Toledo;TO0001;AREVALILLO;  ;12;2025;PRUEBA TEÓRICA;RPV;1;0;0;1;0;0
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;0;1;0;0;1
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;2
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA TEÓRICA;B  ;3;3;0;0;0;8
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA ESPECÍFICO;EC ;3;3;0;0;0;0
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;0
Toledo;Toledo;TO0347;AULATRANS VIAL SL;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;2;3;1;0;1
Toledo;Toledo;TO0334;AUTOESCUELA AGUILAR;01;12;2025;PRUEBA TEÓRICA;B  ;4;3;0;0;1;2
Toledo;Toledo;TO0334;AUTOESCUELA AGUILAR;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;1;0;4
